text,label
ರಲ್ಲಿ ವೈದ್ಯಕೀಯ ಸಂಶೋಧನೆಯ ಫಲಿತಾಂಶವನ್ನು ತಪ್ಪಾಗಿ ವರದಿ ಮಾಡಿದ ಸುದ್ದಿ,0
ವೈದ್ಯಕೀಯ ಸಂಶೋಧನೆಯ ಅಪಾಯಗಳ ಬಗ್ಗೆ ತಪ್ಪು ಸುದ್ದಿ,0
ಪ್ರಸಿದ್ಧ ಆಟಗಾರನ ಗಾಯದ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ಸೆಪ್ಟೆಂಬರ್ ಭಾರತ ಕ್ರಿಕೆಟ್ ಇತಿಹಾಸದಲ್ಲಿ ಇಂದು ಎಂದೂ ಮರೆಯಲಾಗದ ದಿನ,1
ವೈದ್ಯಕೀಯ ಸಂಶೋಧನೆಯ ಯಶಸ್ಸಿನ ಬಗ್ಗೆ ಸುಳ್ಳು ಮಾಹಿತಿ,0
ರಲ್ಲಿ ರಾಜಕೀಯ ನಾಯಕನ ಹೊಸ ಯೋಜನೆ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ವಿರಾಟ್​ ಕೊಹ್ಲಿ ಹನಿಮೂನ್​ನಿಂದ ನೊಂದ ರಾಖಿ ಸಾವಂತ್ ಮಾಡಿದ್ದೇನು ಗೋತ್ತಾ,1
ರಲ್ಲಿ ಆರ್ಥಿಕ ಹೂಡಿಕೆ ಬಗ್ಗೆ ತಪ್ಪು ಮಾಹಿತಿ,0
ಭುವನ ಸುಂದರಿ ಸ್ಪರ್ಧೆಯಲ್ಲಿ ಸ್ಪರ್ಧಿಸಲು ತೃತೀಯ ಲಿಂಗಿ ಏಂಜಲಾಗೆ ಅವಕಾಶ ಮಾಡಿಕೊಟ್ಟ ನಿಯಮ ಯಾವುದು ಗೊತ್ತಾ,1
ನಾಕೌಟ್​ಗೆ ಲಗ್ಗೆಯಿಟ್ಟ ಸಿಂಧು ಸಮೀರ್,1
ರಲ್ಲಿ ಆರ್ಥಿಕ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಏರಿಕೆ ಬಗ್ಗೆ ತಪ್ಪು ಮಾಹಿತಿ,0
ಏಷ್ಯಾ ಕಪ್ ಟೂರ್ನಿಗೆ ಪಾಕಿಸ್ತಾನ ಆತಿಥ್ಯ,1
ರಜಿನಿ ಮಗಳ ಎರಡನೇ ಮದುವೆ ಸಾಮಾಜಿಕ ಜಾಲತಾಣದಲ್ಲಿ ಅಧಿಕೃತಪಡಿಸಿದ ಸೌಂದರ್ಯ,1
ದೀಪ್​ವೀರ್​ ಮದುವೆ ಕುತೂಹಲ ಸಾಮಾನ್ಯ ಜನರನ್ನು ಮಾತ್ರವಲ್ಲ ಕೇಂದ್ರ ಸಚಿವರನ್ನು ಕಾಡುತ್ತಿದೆ,1
ಫಿಫಾ ವಿಶ್ವಕಪ್ ಉರುಗ್ವೆ ಹಾಗೂ ರಷ್ಯಾ ಪಂದ್ಯಗಳ ನಡುವಣ ಕೆಲ ಚಿತ್ರಗಳು,1
ಗುಟ್ಟು ರಟ್ಟಾಯಿತು ವಿವಾಹಕ್ಕೆ ಮುನ್ನವೇ ಗರ್ಭಿಣಿಯಾಗಿದ ಬಾಲಿವುಡ್​ ನಟಿ,1
ಇನ್ಮುಂದೆ ಗೂಗಲ್ ಪ್ಲೇ ಸ್ಟೋರ್​ನಲ್ಲಿ sarahah ಆ್ಯಪ್​ ಇರಲ್ಲ,1
ಪ್ರಸಿದ್ಧ ಆಟಗಾರನ ಗಾಯದ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ರೆಬಲ್​ ಅಂಬಿ ರಾಕಿಂಗ್​ ಸ್ಟಾರ್​ ಯಶ್​ಗೆ ಡೆಡ್​ಲೈನ್​ ಕೊಟ್ಟಿದ್ದು ಏಕೆ ಗೊತ್ತಾ,1
ರಲ್ಲಿ ವೈದ್ಯಕೀಯ ಉತ್ಪನ್ನದ ಲಾಭದ ಬಗ್ಗೆ ತಪ್ಪು ಸುದ್ದಿ,0
ರಿಷಿ ಕಪೂರ್ ಪ್ರಿಯಾ ಪ್ರಕಾಶ್ ಅಭಿಮಾನಿ,1
photos ಶಾರುಖ್​ ಗೌರಿ​ ಮದುವೆಯಾಗಿ ವರ್ಷ ಎವರ್​ಗ್ರೀನ್​ ಜೋಡಿಯ ಅಪರೂಪದ ಫೋಟೋಗಳು ಇಲ್ಲಿವೆ,1
ರಲ್ಲಿ ಪ್ರಸಿದ್ಧ ನಟಿಯ ವಿವಾಹದ ಬಗ್ಗೆ ಸುಳ್ಳು ಮಾಹಿತಿ,0
ಸಲ್ಮಾನ್ ಖಾನ್ ಹತ್ಯೆಗೆ ಸಂಚು ರೂಪಿಸಿದ್ದ ಬೆಳ್ಳಿ ಪದಕ ವಿಜೇತ ಶಾರ್ಪ್​ ಶೂಟರ್,1
ಶ್ರೀದೇವಿ ಜೊತೆ ತನಗಿದ್ದ ಸಂಬಂಧದ ಬಗ್ಗೆ ಅರ್ಜುನ್​ ಕಪೂರ್​ ಹೇಳಿದ್ದನ್ನು ಕೇಳಿದರೆ ದಂಗಾಗುತ್ತೀರಾ,1
ಟಾಲಿವುಡ್​ನಲ್ಲೇ ಸೆಟಲ್​ ಆಗ್ತಾರಾ ಕಿರಿಕ್​ ಪಾರ್ಟಿಯ ರಶ್ಮಿಕಾ,1
ಸಿನಿಮಾ ನಟಿಯ ವಿವಾಹದ ಬಗ್ಗೆ ತಪ್ಪು ಸುದ್ದಿ,0
video ಭಾರತ vs ಆಸ್ಟ್ರೇಲಿಯಾ ಕ್ರಿಕೆಟ್ ಇತಿಹಾಸದಲ್ಲಿ ಇದೇ ‘ದಿ ಬೆಸ್ಟ್​​ ರನೌಟ್’,1
ಅಂಬಿಗಿತ್ತು ಕಾರುಗಳ ಕ್ರೇಜ್​ ರೆಬೆಲ್​ ಕಾರಲ್ಲೇ ಕುಳಿತ್ತಿದ್ದ ನಟ ಅಶ್ವಥ್​ ದಾರಿ ಮಧ್ಯೆ ಇಳಿದು ಬಸ್​ ಏರಿದ್ದೇಕೆ,1
ರಲ್ಲಿ ರಾಜಕೀಯ ಪಕ್ಷದ ಗೆಲುವಿನ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ವಿಜಯ್ ಹಜಾರೆ ಟ್ರೋಫಿಯಲ್ಲಿ ಮಿಂಚಲಿದ್ದಾರೆ ಧೋನಿ ರೋಹಿತ್,1
ರಲ್ಲಿ ರಾಜಕೀಯ ನಾಯಕನ ರಾಜೀನಾಮೆ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ರಲ್ಲಿ ರಾಜಕೀಯ ನಾಯಕನ ಹೊಸ ಯೋಜನೆ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ರಲ್ಲಿ ಪ್ರಸಿದ್ಧ ಆಟಗಾರನ ನಿವೃತ್ತಿ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ಇಂದು ನೇ ವಸಂತಕ್ಕೆ ಕಾಲಿಟ್ಟ ಬಾಲಿವುಡ್ ರಾಣಿ ರಾಣಿ ಮುಖರ್ಜಿ ಅಪರೂಪದ ಫೋಟೋಗಳು,1
ರಲ್ಲಿ ಆರ್ಥಿಕ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಹೊಸ ಹೂಡಿಕೆ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ಅಪಘಾತಕ್ಕೀಡಾಗಿದ್ದ ನಾಯಿಗೆ ಚಿಕಿತ್ಸೆ ಕೊಡಿಸಿ ಆಶ್ರಯ ನೀಡಿದ ಸ್ಯಾಂಡಲ್​ವುಡ್​ ನಟಿ,1
ಪ್ರಸಿದ್ಧ ಆಟಗಾರನ ತಂಡ ಬದಲಾವಣೆ ಬಗ್ಗೆ ಸುಳ್ಳು ವರದಿ,0
ರಲ್ಲಿ ರಾಜಕೀಯ ಪಕ್ಷದ ಸದಸ್ಯರ ರಾಜೀನಾಮೆ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ಡಿಜಿಟಲ್​ ಯುಗದಲ್ಲಿ ವಿಶ್ವದ ಗಮನ ಸೆಳೆದ ಹೊಸ ಆವಿಷ್ಕಾರಗಳು,1
ಕಿಕಿ ಸವಾಲಿನಿಂದ ತಲೆ ಬುರುಡೆಗೆ ಪೆಟ್ಟು ಮಾಡಿಕೊಂಡ ಯುವತಿ,1
ಸಾಮಾಜಿಕ ಜಾಲತಾಣದಲ್ಲಿ ಹರಡಿದ ಸುಳ್ಳು ಫೋಟೋಗಳು,0
ಧೋನಿ ಕೈ ಹಿಡಿದು ಸಾಗುತ್ತಿದೆ ಅದೃಷ್ಟ ಇಲ್ಲಿದೆ ಬಹುದೊಡ್ಡ ಸಾಕ್ಷಿ,1
ರಲ್ಲಿ ಸಾಮಾಜಿಕ ಜಾಲತಾಣದಲ್ಲಿ ಹರಡಿದ ಸುಳ್ಳು ವಿಡಿಯೋ,0
ಒಂದೂವರೆ ಗಂಟೆ ವಿಚಾರಣೆ ನಡೆಸಿದ ಸಿಸಿಬಿ ಪೊಲೀಸರು ಕಿಡ್ನಾಪ್​ ಮಾಡುವ ಉದ್ದೇಶ ಇರಲಿಲ್ಲ ಎಂದ ದುನಿಯಾ ವಿಜಿ,1
ವಿರಾಟ್ ಕೊಹ್ಲಿ ಒಂದು ಗಂಟೆಗೆ ಸಂಪಾದಿಸುವುದು ಎಷ್ಟು ಗೊತ್ತಾ ಇಲ್ಲಿದೆ ಅಚ್ಚರಿಯ ವಿಚಾರ,1
ರಲ್ಲಿ ವೈದ್ಯಕೀಯ ಉತ್ಪನ್ನದ ಲಾಭದ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ರಲ್ಲಿ ರಾಜಕೀಯ ನಾಯಕನ ಹೊಸ ಯೋಜನೆ ಯಶಸ್ವಿಯಾಗಿದೆ ತಪ್ಪು ಸುದ್ದಿ,0
ಪ್ರಸಿದ್ಧ ವ್ಯಕ್ತಿಯ ಬಂಧನದ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ವೈರಲ್ ಟ್ವೀಟ್ ಶಾ ಶತಕದ ಸಾಧನೆಗೆ ಅಮುಲ್ ಕಂಪೆನಿ ವಿಶ್ ಮಾಡಿದ್ದು ಹೀಗೆ,1
ನಟಿ ರಾಧಿಕಾಳಿಂದಲೇ ತನ್ನ ಮಗನಿಗೆ ಕಿರುಕುಳ ನಟ ಅಮಿತ್ ತಾಯಿ ಪ್ರತಿದೂರು ದಾಖಲು,1
ಆಡಿ rs ಕಾರ್ ಮಾರುಕಟ್ಟೆಗೆ ಬಿಡುಗಡೆ ಬೆಲೆ ಕೋಟಿ,1
ರಲ್ಲಿ ರಾಜಕೀಯ ಪಕ್ಷದ ಗೆಲುವಿನ ಬಗ್ಗೆ ಸುಳ್ಳು ವರದಿ,0
ಉಪೇಂದ್ರಗೆ ನೇ ಹುಟ್ಟುಹಬ್ಬದ ಸಂಭ್ರಮ ಉತ್ತಮ ಪ್ರಜಾಕೀಯ ಪಕ್ಷಕ್ಕೆ ಚಾಲನೆ ನೀಡಿದ ರಿಯಲ್​ಸ್ಟಾರ್​,1
ರಲ್ಲಿ ವೈದ್ಯಕೀಯ ಸಂಶೋಧನೆಯ ಅಪಾಯಗಳ ಬಗ್ಗೆ ತಪ್ಪು ಸುದ್ದಿ,0
ರಲ್ಲಿ ಪ್ರಸಿದ್ಧ ಆಟಗಾರನ ನಿವೃತ್ತಿ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ಕಿಂಗ್ಸ್ ಇಲೆವೆನ್ ಪಂಜಾಬ್​ಗೆ ರವಿಚಂದ್ರನ್ ಅಶ್ವಿನ್ ಸಾರಥ್ಯ ರೇಸ್​ನಲ್ಲಿದ್ದ ಯುವಿಗೆ ತಪ್ಪಿದ ಅವಕಾಶ,1
ಪ್ರಸಿದ್ಧ ಆಟಗಾರನ ತಂಡ ಬದಲಾವಣೆ ಬಗ್ಗೆ ತಪ್ಪು ಸುದ್ದಿ,0
ಸಲ್ಮಾನ್​ ಜೀವನಾಧಾರಿತ ಸಿನಿಮಾ ಗುಟ್ಟು ರಟ್ಟು ಮಾಡಿದ ವರುಣ್​ ಧವನ್​,1
ರಲ್ಲಿ ರಾಜಕೀಯ ನಾಯಕನ ರಾಜೀನಾಮೆ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ರಲ್ಲಿ ರಾಜಕೀಯ ನಾಯಕನ ಹೊಸ ಯೋಜನೆ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ವೈದ್ಯಕೀಯ ಸಂಶೋಧನೆಯ ಯಶಸ್ಸಿನ ಬಗ್ಗೆ ತಪ್ಪು ಮಾಹಿತಿ,0
ರಲ್ಲಿ ಪ್ರಸಿದ್ಧ ಗಾಯಕನ ಹೊಸ ಆಲ್ಬಮ್ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ಛೆಟ್ರಿ ಹ್ಯಾಟ್ರಿಕ್ ಚೈನೀ ಥೈಪೆ ವಿರುದ್ಧ ಭಾರತಕ್ಕೆ ಭರ್ಜರಿ ಜಯ,1
ಸಾಮಾಜಿಕ ಜಾಲತಾಣದಲ್ಲಿ ಹರಡಿದ ಸುಳ್ಳು ಫೋಟೋಗಳು,0
ರಲ್ಲಿ ಹೊಸ ಟೆಕ್ ಉತ್ಪನ್ನದಲ್ಲಿ ಅಪಾಯವಿದೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ಫಿಫಾ ವಿಶ್ವಕಪ್ ರೋಚಕ ಪಂದ್ಯದಲ್ಲಿ ನೈಜಿರಿಯಾ ವಿರುದ್ಧ ಅರ್ಜೆಂಟೀನಾಕ್ಕೆ ಜಯ ನಾಕೌಟ್​ಗೆ ಲಗ್ಗೆ ಇಟ್ಟ ಮೆಸ್ಸಿ ಪಡೆ,1
ರಲ್ಲಿ ವೈದ್ಯಕೀಯ ಉತ್ಪನ್ನದ ಲಾಭದ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ರಣವೀರ್​ ಸಿಂಗ್​ಗೆ ಮುತ್ತು ಕೊಟ್ಟಿದ್ದ ಪೋರಿ ವಾಣಿ ಕಪೂರ್​ ರಣಬೀರ್​ ಜತೆ ರೊಮ್ಯಾನ್ಸ್​ ಮಾಡಲಿದ್ದಾರೆ,1
ರಲ್ಲಿ ಆರ್ಥಿಕ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಏರಿಕೆ ಬಗ್ಗೆ ತಪ್ಪು ಮಾಹಿತಿ,0
ರಲ್ಲಿ ಸಾಮಾಜಿಕ ಜಾಲತಾಣದಲ್ಲಿ ಹರಡಿದ ಸುಳ್ಳು ವಿಡಿಯೋ,0
ರಲ್ಲಿ ಆರ್ಥಿಕ ಹೂಡಿಕೆ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ರಲ್ಲಿ ಪ್ರಸಿದ್ಧ ಗಾಯಕನ ಹೊಸ ಸಂಗೀತ ಕಾರ್ಯಕ್ರಮದ ಬಗ್ಗೆ ಸುಳ್ಳು ವರದಿ,0
ರಲ್ಲಿ ಆರ್ಥಿಕ ಹೂಡಿಕೆ ಬಗ್ಗೆ ತಪ್ಪು ಮಾಹಿತಿ,0
ಪ್ರೀತಿಯ ಮಡದಿಗಾಗಿ ಕೈಯ್ಯಾರೆ ಅಡುಗೆ ಮಾಡಿ ಬಡಿಸಿದ ರಾಕಿಂಗ್​ ಸ್ಟಾರ್​ ಯಶ್​,1
ಮತ್ತೊಂದು ದಾಖಲೆ ಬರೆದ ಟೀಂ ಇಂಡಿಯಾ ಮಾಜಿ ನಾಯಕ,1
ಮಲೆನಾಡಲ್ಲಿ ಕಳೆಕಟ್ಟಿದ ಅಣ್ಣಾವ್ರ ಮೊಮ್ಮಗನ ಮದುವೆ ಸಂಭ್ರಮ,1
ರಲ್ಲಿ ರಾಜಕೀಯ ನಾಯಕನ ಹೊಸ ಯೋಜನೆ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ದಾಖಲೆ ಬರೆದ ಫಿಫಾ ವಿಶ್ವಕಪ್ ಭಾರತದಲ್ಲಿ ಅತಿ ಹೆಚ್ಚು ವೀಕ್ಷಣೆ,1
ರಲ್ಲಿ ರಾಜಕೀಯ ನಾಯಕನ ಹೊಸ ಯೋಜನೆ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ಸಿಲ್ಲಿ ಪಾಯಿಂಟ್,1
ರಲ್ಲಿ ಆರ್ಥಿಕ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಏರಿಕೆ ಬಗ್ಗೆ ತಪ್ಪು ಮಾಹಿತಿ,0
ರಲ್ಲಿ ರಾಜಕೀಯ ಪಕ್ಷದ ಸದಸ್ಯರ ಬಂಧನದ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ಭಾರತ ಆಸೀಸ್ ಮೊದಲ ಟಿ ಇಂದು ಕಾಂಗರು ನೆಲದಲ್ಲಿ ಕೊಹ್ಲಿ ಪಡೆಗೆ ಬಿಗ್ ಚಾಲೆಂಜ್,1
ಶಾರುಖ್​ ಅಭಿನಯದ ಝೀರೊ ಸಿನಿಮಾದ ಟ್ರೈಲರ್​ ನೋಡಿ ಅಮೀರ್​ ವಿಮರ್ಶೆ ಪ್ರತಿಕ್ರಿಯಿಸಿದ ಕಿಂಗ್​ ಖಾನ್​,1
ರಲ್ಲಿ ಆರ್ಥಿಕ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಏರಿಕೆ ಬಗ್ಗೆ ತಪ್ಪು ಮಾಹಿತಿ,0
ಆ್ಯಪಲ್ ಕ್ವಾಲ್​ಕಾಮ್ ಪ್ರಕರಣ ಐಫೋನ್​ಗಳನ್ನು ಹಿಂಪಡೆಯಲಿರುವ ಆ್ಯಪಲ್,1
ರಾಜಕೀಯ ಪಕ್ಷದ ಗೆಲುವಿನ ಬಗ್ಗೆ ಸುಳ್ಳು ವರದಿ,0
ರಲ್ಲಿ ಆರ್ಥಿಕ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಬಂಡವಾಳ ಹೂಡಿಕೆ ಬಗ್ಗೆ ಸುಳ್ಳು ವರದಿ,0
ಐಫಾ ಪ್ರಶಸ್ತಿ ಪ್ರದಾನ ತುಮ್ಹಾರಿ ಸುಲು ಅತ್ಯುತ್ತಮ ಚಿತ್ರ ಶ್ರೀದೇವಿ ಅತ್ಯುತ್ತಮ ನಟಿ ಇರ್ಫಾನ್​ ಖಾನ್​ ಅತ್ಯುತ್ತಮ ನಟ,1
ಬಿಗ್​ ಬಾಸ್​ ಆರ್​ಜೆ ರಾಕೇಶ್​ಗೆ ಟಾಪ್​ ಪ್ರಶ್ನೆಗಳು,1
ರಲ್ಲಿ ರಾಜಕೀಯ ನಾಯಕನ ಬಂಧನದ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ಭೈರವ ಗೀತಾ ದಲ್ಲಿ ಡಾಲಿ ಮಾಸ್‍ಲುಕ್ ಚಿತ್ರೀಕರಣದ ಸೆಟ್​ನಿಂದ ಹೊರಬಿತ್ತು ಫೋಟೋ,1
ಟೀಂ ಇಂಡಿಯಾ ಲಂಡನ್ ಹೈಕಮಿಶನ್ ಭೇಟಿ ವಿರುಷ್ಕಾ ವಿರುದ್ಧ ಕ್ರಿಕೆಟ್ ಅಭಿಮಾನಿಗಳ ಕಿಡಿ,1
ಪ್ರಸಿದ್ಧ ಆಟಗಾರನ ನಿವೃತ್ತಿ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ರಲ್ಲಿ ರಾಜಕೀಯ ನಾಯಕನ ಹೊಸ ಯೋಜನೆ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ರಲ್ಲಿ ವೈದ್ಯಕೀಯ ಸಂಶೋಧನೆಯ ಫಲಿತಾಂಶವನ್ನು ತಪ್ಪಾಗಿ ವರದಿ ಮಾಡಿದ ಸುದ್ದಿ,0
ಆರೋಗ್ಯ ಉತ್ಪನ್ನದ ಬಗ್ಗೆ ಗೊಂದಲ ಉಂಟುಮಾಡಿದ ಸುಳ್ಳು ಸುದ್ದಿ,0
ರಲ್ಲಿ ರಾಜಕೀಯ ಪಕ್ಷದ ಗೆಲುವಿನ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ಮಂಡ್ಯದ ಕಿಕ್ಕೇರಿ ಲಕಲಕ… ಬಾಲಿವುಡ್ ಸುಂದರಿ ಆಲಿಯಾ ಭಟ್​ಳ ಸಹೃದಯಕ್ಕೆ ಗ್ರಾಮಸ್ಥರು ಫುಲ್ ಖುಷ್,1
photos ಮಾಲ್ಡೀವ್ಸ್​ನಲ್ಲಿ ಕರೀನಾ ಹಾಗೂ ತೈಮೂರ್​ ಜತೆ ರಜೆಯ ಮಜದಲ್ಲಿ ಸೈಫ್​ ಅಲಿಖಾನ್​,1
ಡೇಟಾ ಸೋರಿಕೆ ಥರ್ಡ್ ಪಾರ್ಟಿ ಲಾಗಿನ್ ತೆಗೆದು ಹಾಕಿದ ಫೇಸ್​ಬುಕ್​,1
ಆರ್ಥಿಕ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಹೊಸ ಹೂಡಿಕೆ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ರಲ್ಲಿ ರಾಜಕೀಯ ಪಕ್ಷದ ಸದಸ್ಯರ ಬಂಧನದ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ರಲ್ಲಿ ರಾಜಕೀಯ ನಾಯಕನ ಬಂಧನದ ಬಗ್ಗೆ ತಪ್ಪು ಸುದ್ದಿ,0
ಹೊಸ ಶಿಕ್ಷಣ ನೀತಿಯ ಪರಿಣಾಮಗಳ ಬಗ್ಗೆ ತಪ್ಪು ಮಾಹಿತಿ,0
ವಿಂಡೀಸ್ ವಿರುದ್ಧ ನೇ ಟೆಸ್ಟ್ ಇಬ್ಬರು ಕನ್ನಡಿಗರಲ್ಲಿ ಯಾರಿಗೆ ಸ್ಥಾನ,1
ರಣಜಿ ಟ್ರೋಫಿ ಕರ್ನಾಟಕ ಸಂಘಟಿತ ಬೌಲಿಂಗ್ ದಾಳಿ ಗುಜರಾತ್ ಆಲೌಟ್,1
ಪ್ರಸಿದ್ಧ ಆಟಗಾರನ ತಂಡ ಬದಲಾವಣೆ ಬಗ್ಗೆ ತಪ್ಪು ಸುದ್ದಿ,0
ರಲ್ಲಿ ರಾಜಕೀಯ ಪಕ್ಷದ ಗೆಲುವಿನ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ಪ್ರಿಯಾಂಕಾ ಚೋಪ್ರಾ ತೊಟ್ಟಿರುವ ವಿಶೇಷ ಉಂಗುರ ಎಷ್ಟು ಕೋಟಿಯದ್ದು ಗೊತ್ತಾ,1
ಪ್ರಸಿದ್ಧ ವ್ಯಕ್ತಿಯ ಬಂಧನದ ಬಗ್ಗೆ ಸುಳ್ಳು ವರದಿ,0
ರಲ್ಲಿ ವೈದ್ಯಕೀಯ ಸಂಶೋಧನೆಯ ಅಪಾಯಗಳ ಬಗ್ಗೆ ಸುಳ್ಳು ಮಾಹಿತಿ,0
ರಲ್ಲಿ ಪ್ರಸಿದ್ಧ ನಟಿಯ ರಾಜಕೀಯ ಪ್ರವೇಶದ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ರಲ್ಲಿ ಆರ್ಥಿಕ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಹೊಸ ಹೂಡಿಕೆ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ರಲ್ಲಿ ವೈದ್ಯಕೀಯ ಸಂಶೋಧನೆಯ ಯಶಸ್ಸಿನ ಬಗ್ಗೆ ಸುಳ್ಳು ಮಾಹಿತಿ,0
ರಲ್ಲಿ ರಾಜಕೀಯ ನಾಯಕನ ಹೊಸ ಯೋಜನೆ ಯಶಸ್ವಿಯಾಗಿದೆ ತಪ್ಪು ಸುದ್ದಿ,0
ರಲ್ಲಿ ಸಾಮಾಜಿಕ ಜಾಲತಾಣದಲ್ಲಿ ಹರಡಿದ ಸುಳ್ಳು ಆಡಿಯೋ ಕ್ಲಿಪ್,0
ರಲ್ಲಿ ವೈದ್ಯಕೀಯ ಸಂಶೋಧನೆಯ ಅಪಾಯಗಳ ಬಗ್ಗೆ ಸುಳ್ಳು ಮಾಹಿತಿ,0
ಕೋಟಿ ರೂ ಕೊಟ್ಟರೆ ನಾಯಿಯ ಜತೆ ಲೈಂಗಿಕ ಕ್ರಿಯೆ ಮಾಡುತ್ತೀಯಾ ಹೀಗೆ ಕೇಳಿದ್ದರಂತೆ ನಿರ್ದೇಶಕ,1
ಬಹುನಿರೀಕ್ಷಿತ ‘ಜಾನಿ ಜಾನಿ ಎಸ್ ಪಪ್ಪಾ’ ಸಿನಿಮಾದ ಆಡಿಯೋ ರಿಲೀಸ್​,1
ರಲ್ಲಿ ರಾಜಕೀಯ ಪಕ್ಷದ ಗೆಲುವಿನ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ಸ್ಟಾರ್​ ಗಿಟ್ಟಿಸಿಕೊಂಡ ಹೊಂಡಾ cr ಗೊತ್ತಾ,1
ಮೊಬೈಲ್​ ಬ್ಯಾಟರಿ ಉಳಿಸಲು ಇಲ್ಲಿವೆ ಕೆಲ ಸರಳ ಟಿಪ್ಸ್​​,1
ರಲ್ಲಿ ವೈದ್ಯಕೀಯ ಸಂಶೋಧನೆಯ ಅಪಾಯಗಳ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ರಲ್ಲಿ ವೈದ್ಯಕೀಯ ಉತ್ಪನ್ನದ ಲಾಭದ ಬಗ್ಗೆ ತಪ್ಪು ಸುದ್ದಿ,0
ರಲ್ಲಿ ವೈದ್ಯಕೀಯ ಉತ್ಪನ್ನದ ಲಾಭದ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ರಲ್ಲಿ ಆರ್ಥಿಕ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಹೊಸ ಹೂಡಿಕೆ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ರಲ್ಲಿ ಪ್ರಸಿದ್ಧ ಗಾಯಕನ ಹೊಸ ಆಲ್ಬಮ್ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ಆರ್ಥಿಕ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಬಂಡವಾಳ ಹೂಡಿಕೆ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ಯೂ ಟ್ಯೂಬ್​ ಟ್ರೆಂಡಿಂಗ್​ನಲ್ಲಿ ಪೈಲ್ವಾನ ನಂ ನೋಡಿದರೂ ಕಿಚ್ಚನದ್ದೇ ಹವಾ,1
ರಲ್ಲಿ ಸಿನೆಮಾ ನಟಿಯ ಹೊಸ ಚಿತ್ರ ಬಿಡುಗಡೆ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ರಲ್ಲಿ ಪ್ರಸಿದ್ಧ ಗಾಯಕನ ವಿವಾಹದ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
